id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,index fit,67,75,31,38,228,ship,baseline,monotonic-signal,raise-signal
m002,g002,join width,51,35,41,81,186,ship,edge,drag-penalty,drop-slack
m003,g003,constraint risk,95,69,13,98,498,ship,recovery,confidence-floor,raise-drag
m004,g004,plan drift,32,48,32,64,144,watch,negative,lane-boundary,lower-confidence
m005,g005,index fit,57,40,25,71,253,ship,baseline,monotonic-signal,raise-signal
m006,g006,join width,104,63,44,72,343,ship,edge,drag-penalty,drop-slack
m007,g007,constraint risk,47,23,41,34,68,hold,recovery,confidence-floor,raise-drag
m008,g008,plan drift,66,35,31,7,123,hold,negative,lane-boundary,lower-confidence
m009,g009,index fit,44,44,10,103,342,ship,baseline,monotonic-signal,raise-signal
m010,g010,join width,67,5,43,20,74,hold,edge,drag-penalty,drop-slack
m011,g011,constraint risk,87,39,47,69,250,ship,recovery,confidence-floor,raise-drag
m012,g012,plan drift,100,18,40,42,242,ship,negative,lane-boundary,lower-confidence
m013,g013,index fit,119,10,26,53,369,ship,baseline,monotonic-signal,raise-signal
m014,g014,join width,31,0,15,56,145,watch,edge,drag-penalty,drop-slack
m015,g015,constraint risk,39,46,18,62,215,ship,recovery,confidence-floor,raise-drag
m016,g016,plan drift,90,67,10,14,325,ship,negative,lane-boundary,lower-confidence
m017,g017,index fit,40,10,32,57,116,hold,baseline,monotonic-signal,raise-signal
m018,g018,join width,93,43,24,76,378,ship,edge,drag-penalty,drop-slack
m019,g019,constraint risk,84,8,28,47,242,ship,recovery,confidence-floor,raise-drag
m020,g020,plan drift,83,23,42,24,152,watch,negative,lane-boundary,lower-confidence
m021,g021,index fit,95,33,33,80,346,ship,baseline,monotonic-signal,raise-signal
m022,g022,join width,91,64,9,97,495,ship,edge,drag-penalty,drop-slack
m023,g023,constraint risk,97,29,48,76,280,ship,recovery,confidence-floor,raise-drag
m024,g024,plan drift,59,8,16,57,235,ship,negative,lane-boundary,lower-confidence
m025,g025,index fit,97,44,26,71,373,ship,baseline,monotonic-signal,raise-signal
m026,g026,join width,106,10,33,33,262,ship,edge,drag-penalty,drop-slack
m027,g027,constraint risk,74,47,24,105,383,ship,recovery,confidence-floor,raise-drag
m028,g028,plan drift,106,62,10,89,518,ship,negative,lane-boundary,lower-confidence
m029,g029,index fit,90,72,29,105,436,ship,baseline,monotonic-signal,raise-signal
m030,g030,join width,116,0,19,68,408,ship,edge,drag-penalty,drop-slack
m031,g031,constraint risk,93,51,23,54,346,ship,recovery,confidence-floor,raise-drag
m032,g032,plan drift,99,74,37,39,301,ship,negative,lane-boundary,lower-confidence
m033,g033,index fit,101,53,28,55,354,ship,baseline,monotonic-signal,raise-signal
m034,g034,join width,48,34,25,61,200,ship,edge,drag-penalty,drop-slack
m035,g035,constraint risk,73,9,32,26,152,watch,recovery,confidence-floor,raise-drag
m036,g036,plan drift,89,28,11,43,337,ship,negative,lane-boundary,lower-confidence
m037,g037,index fit,66,40,42,75,220,ship,baseline,monotonic-signal,raise-signal
m038,g038,join width,88,38,38,46,242,ship,edge,drag-penalty,drop-slack
m039,g039,constraint risk,107,21,44,36,238,ship,recovery,confidence-floor,raise-drag
m040,g040,plan drift,76,44,17,66,336,ship,negative,lane-boundary,lower-confidence
m041,g041,index fit,117,23,9,96,530,ship,baseline,monotonic-signal,raise-signal
m042,g042,join width,40,4,6,75,250,ship,edge,drag-penalty,drop-slack
m043,g043,constraint risk,53,14,34,69,175,watch,recovery,confidence-floor,raise-drag
m044,g044,plan drift,63,51,18,57,282,ship,negative,lane-boundary,lower-confidence
m045,g045,index fit,81,72,36,32,235,ship,baseline,monotonic-signal,raise-signal
m046,g046,join width,80,4,26,104,348,ship,edge,drag-penalty,drop-slack
m047,g047,constraint risk,43,59,50,101,190,ship,recovery,confidence-floor,raise-drag
m048,g048,plan drift,72,13,11,91,367,ship,negative,lane-boundary,lower-confidence
m049,g049,index fit,55,28,18,67,255,ship,baseline,monotonic-signal,raise-signal
m050,g050,join width,37,27,44,53,68,hold,edge,drag-penalty,drop-slack
m051,g051,constraint risk,36,10,44,51,44,hold,recovery,confidence-floor,raise-drag
m052,g052,plan drift,39,34,14,41,177,watch,negative,lane-boundary,lower-confidence
m053,g053,index fit,53,13,4,60,276,ship,baseline,monotonic-signal,raise-signal
m054,g054,join width,50,38,43,25,66,hold,edge,drag-penalty,drop-slack
m055,g055,constraint risk,100,26,29,55,320,ship,recovery,confidence-floor,raise-drag
m056,g056,plan drift,41,52,13,61,245,ship,negative,lane-boundary,lower-confidence
m057,g057,index fit,68,67,10,45,321,ship,baseline,monotonic-signal,raise-signal
m058,g058,join width,115,66,10,35,441,ship,edge,drag-penalty,drop-slack
m059,g059,constraint risk,59,15,45,78,168,watch,recovery,confidence-floor,raise-drag
m060,g060,plan drift,34,56,27,82,214,ship,negative,lane-boundary,lower-confidence
m061,g061,index fit,78,9,23,74,299,ship,baseline,monotonic-signal,raise-signal
m062,g062,join width,46,47,22,68,233,ship,edge,drag-penalty,drop-slack
m063,g063,constraint risk,52,50,51,69,140,watch,recovery,confidence-floor,raise-drag
m064,g064,plan drift,45,14,36,18,41,hold,negative,lane-boundary,lower-confidence
m065,g065,index fit,98,33,33,103,401,ship,baseline,monotonic-signal,raise-signal
m066,g066,join width,114,34,12,100,528,ship,edge,drag-penalty,drop-slack
m067,g067,constraint risk,42,54,52,103,178,watch,recovery,confidence-floor,raise-drag
m068,g068,plan drift,98,26,21,53,342,ship,negative,lane-boundary,lower-confidence
